year,player,finish,r1_score,r2_score,r3_score,r4_score,total_score,prize_money,points
2002,Michael Campbell,CUT,74,74,--,--,148,,0
2002,Joe Durant,CUT,74,74,--,--,148,,0
2002,David Duval,CUT,74,74,--,--,148,,0
2002,Michael Hoey,CUT,75,73,--,--,148,,0
2002,Tom Lehman,CUT,76,72,--,--,148,,0
2002,Scott McCarron,CUT,75,73,--,--,148,,0
2002,Larry Mize,CUT,74,74,--,--,148,,0
2002,Rory Sabbatini,CUT,73,75,--,--,148,,0
2002,Kevin Sutherland,CUT,78,70,--,--,148,,0
2002,Mark Calcavecchia,CUT,79,70,--,--,149,,0
2002,Toshimitsu Izawa,CUT,73,76,--,--,149,,0
2002,Lee Janzen,CUT,74,75,--,--,149,,0
2002,Paul Lawrie,CUT,75,74,--,--,149,,0
2002,Mark O'Meara,CUT,78,71,--,--,149,,0
2002,Billy Andrade,CUT,75,75,--,--,150,,0
2002,Bubba Dickerson,CUT,79,71,--,--,150,,0
2002,Jim Furyk,CUT,73,77,--,--,150,,0
2002,Shingo Katayama,CUT,78,72,--,--,150,,0
2002,Tom Kite,CUT,77,73,--,--,150,,0
2002,Matt Kuchar,CUT,73,77,--,--,150,,0
2002,Kenny Perry,CUT,76,74,--,--,150,,0
2002,Toru Taniguchi,CUT,80,70,--,--,150,,0
2002,Niclas Fasth,CUT,76,75,--,--,151,,0
2002,Scott Hoch,CUT,76,75,--,--,151,,0
2002,Steve Stricker,CUT,75,76,--,--,151,,0
2002,Craig Perks,CUT,81,71,--,--,152,,0
2002,Fuzzy Zoeller,CUT,75,77,--,--,152,,0
2002,José Coceres,CUT,74,79,--,--,153,,0
2002,Raymond Floyd,CUT,79,74,--,--,153,,0
2002,Robert Hamilton,CUT,77,77,--,--,154,,0
2002,Tim Jackson,CUT,76,78,--,--,154,,0
2002,Sandy Lyle,CUT,73,81,--,--,154,,0
2002,Ian Woosnam,CUT,77,78,--,--,155,,0
2002,Seve Ballesteros,CUT,75,81,--,--,156,,0
2002,Tommy Aaron,CUT,79,78,--,--,157,,0
2002,Ben Crenshaw,CUT,81,77,--,--,158,,0
2002,Gary Player,CUT,80,78,--,--,158,,0
2002,Stuart Appleby,CUT,80,79,--,--,159,,0
2002,Chez Reavie,CUT,74,86,--,--,160,,0
2002,Charles Coody,CUT,82,84,--,--,166,,0
2002,Arnold Palmer,CUT,89,85,--,--,174,,0
2002,Frank Lickliter II,W/D,73,--,--,--,73,,0
2001,Tiger Woods,1,70,66,68,68,272,"$1,008,000 ",0
2001,David Duval,2,71,66,70,67,274,"$604,800 ",0
2001,Phil Mickelson,3,67,69,69,70,275,"$380,800 ",0
2001,Mark Calcavecchia,T4,72,66,68,72,278,"$246,400 ",0
2001,Toshimitsu Izawa,T4,71,66,74,67,278,"$246,400 ",0
2001,Ernie Els,T6,71,68,68,72,279,"$181,300 ",0
2001,Jim Furyk,T6,69,71,70,69,279,"$181,300 ",0
2001,Bernhard Langer,T6,73,69,68,69,279,"$181,300 ",0
2001,Kirk Triplett,T6,68,70,70,71,279,"$181,300 ",0
2001,Angel Cabrera,T10,66,71,70,73,280,"$128,800 ",0
2001,Chris DiMarco,T10,65,69,72,74,280,"$128,800 ",0
2001,Brad Faxon,T10,73,68,68,71,280,"$128,800 ",0
2001,Miguel Angel Jiménez,T10,68,72,71,69,280,"$128,800 ",0
2001,Steve Stricker,T10,66,71,72,71,280,"$128,800 ",0
2001,Paul Azinger,T15,70,71,71,69,281,"$95,200 ",0
2001,Rocco Mediate,T15,72,70,66,73,281,"$95,200 ",0
2001,José María Olazábal,T15,70,68,71,72,281,"$95,200 ",0
2001,Tom Lehman,T18,75,68,71,68,282,"$81,200 ",0
2001,Vijay Singh,T18,69,71,73,69,282,"$81,200 ",0
2001,John Huston,T20,67,75,72,69,283,"$65,240 ",0
2001,Jeff Maggert,T20,72,70,70,71,283,"$65,240 ",0
2001,Mark O'Meara,T20,69,74,72,68,283,"$65,240 ",0
2001,Jesper Parnevik,T20,71,71,72,69,283,"$65,240 ",0
2001,Darren Clarke,24,72,67,72,73,284,"$53,760 ",0
2001,Tom Scherrer,25,71,71,70,73,285,"$49,280 ",0
2001,Fred Couples,26,74,71,73,68,286,"$44,800 ",0
2001,Padraig Harrington,T27,75,69,72,71,287,"$40,600 ",0
2001,Steve Jones,T27,74,70,72,71,287,"$40,600 ",0
2001,Justin Leonard,T27,73,71,72,71,287,"$40,600 ",0
2001,Mike Weir,T27,74,69,72,72,287,"$40,600 ",0
2001,Stuart Appleby,T31,72,70,70,76,288,"$33,208 ",0
2001,Mark Brooks,T31,70,71,77,70,288,"$33,208 ",0
2001,Lee Janzen,T31,67,70,72,79,288,"$33,208 ",0
2001,David Toms,T31,72,72,71,73,288,"$33,208 ",0
2001,Duffy Waldorf,T31,72,70,71,75,288,"$33,208 ",0
2001,Hal Sutton,36,74,69,71,75,289,"$28,840 ",0
2001,Scott Hoch,T37,74,70,72,74,290,"$26,320 ",0
2001,Chris Perry,T37,68,74,74,74,290,"$26,320 ",0
2001,Loren Roberts,T37,71,74,73,72,290,"$26,320 ",0
2001,Shingo Katayama,T40,75,70,73,74,292,"$22,960 ",0
2001,Franklin Langham,T40,72,73,75,72,292,"$22,960 ",0
2001,Steve Lowery,T40,72,72,78,70,292,"$22,960 ",0
2001,Dudley Hart,T43,74,70,78,71,293,"$19,600 ",0
2001,Jonathan Kaye,T43,74,71,74,74,293,"$19,600 ",0
2001,Bob May,T43,71,74,73,75,293,"$19,600 ",0
2001,Carlos Franco,46,71,71,77,75,294,"$17,360 ",0
2001,Robert Allenby,47,71,74,75,75,295,"$16,240 ",0
2001,Notah Begay III,CUT,73,73,--,--,146,,0
2001,Thomas Bjørn,CUT,70,76,--,--,146,,0
2001,José Coceres,CUT,77,69,--,--,146,,0
2001,James Driscoll,CUT,68,78,--,--,146,,0
2001,Sergio Garcia,CUT,70,76,--,--,146,,0
2001,Davis Love III,CUT,71,75,--,--,146,,0
2001,Dennis Paulson,CUT,73,73,--,--,146,,0
2001,Joe Durant,CUT,73,74,--,--,147,,0
2001,Sandy Lyle,CUT,74,73,--,--,147,,0
2001,Shigeki Maruyama,CUT,77,70,--,--,147,,0
2001,Scott Verplank,CUT,69,78,--,--,147,,0
2001,Greg Chalmers,CUT,76,72,--,--,148,,0
2001,Larry Mize,CUT,74,74,--,--,148,,0
2001,Jack Nicklaus,CUT,73,75,--,--,148,,0
2001,Nick Price,CUT,73,75,--,--,148,,0
2001,Eduardo Romero,CUT,75,73,--,--,148,,0
2001,Rory Sabbatini,CUT,73,75,--,--,148,,0
2001,Tom Watson,CUT,78,70,--,--,148,,0
2001,Ian Woosnam,CUT,71,77,--,--,148,,0
2001,Stewart Cink,CUT,75,74,--,--,149,,0
2001,Retief Goosen,CUT,75,74,--,--,149,,0
2001,Paul Lawrie,CUT,73,76,--,--,149,,0
2001,Colin Montgomerie,CUT,73,76,--,--,149,,0
2001,Gary Player,CUT,73,76,--,--,149,,0
2001,Fuzzy Zoeller,CUT,77,72,--,--,149,,0
2001,Aaron Baddeley,CUT,75,75,--,--,150,,0
2001,Steve Flesch,CUT,74,76,--,--,150,,0
2001,Grant Waite,CUT,79,71,--,--,150,,0
2001,Nick Faldo,CUT,75,76,--,--,151,,0
2001,Raymond Floyd,CUT,76,75,--,--,151,,0
2001,Mikko Ilonen,CUT,72,79,--,--,151,,0
2001,Seve Ballesteros,CUT,76,76,--,--,152,,0
2001,Charles Coody,CUT,80,72,--,--,152,,0
2001,Pierre Fulke,CUT,73,79,--,--,152,,0
2001,Craig Stadler,CUT,79,73,--,--,152,,0
2001,Michael Campbell,CUT,78,75,--,--,153,,0
2001,Greg Norman,CUT,71,82,--,--,153,,0
2001,D.J. Trahan,CUT,78,75,--,--,153,,0
2001,Greg Puga,CUT,76,80,--,--,156,,0
2001,Jeff Quinney,CUT,80,76,--,--,156,,0
2001,Arnold Palmer,CUT,82,76,--,--,158,,0
2001,Ben Crenshaw,CUT,81,78,--,--,159,,0
2001,Tommy Aaron,CUT,81,82,--,--,163,,0
2001,Billy Casper,CUT,87,80,--,--,167,,0
2001,Gay Brewer,W/D,84,--,--,--,84,,0
2000,Vijay Singh,1,72,67,70,69,278,"$828,000 ",0
2000,Ernie Els,2,72,67,74,68,281,"$496,800 ",0
2000,David Duval,T3,73,65,74,70,282,"$266,800 ",0
2000,Loren Roberts,T3,73,69,71,69,282,"$266,800 ",0
2000,Tiger Woods,5,75,72,68,69,284,"$184,000 ",0
2000,Tom Lehman,6,69,72,75,69,285,"$165,600 ",0
2000,Carlos Franco,T7,79,68,70,69,286,"$143,367 ",0
2000,Davis Love III,T7,75,72,68,71,286,"$143,367 ",0
2000,Phil Mickelson,T7,71,68,76,71,286,"$143,367 ",0
2000,Hal Sutton,10,72,75,71,69,287,"$124,200 ",0
2000,Fred Couples,T11,76,72,70,70,288,"$105,800 ",0
2000,Greg Norman,T11,80,68,70,70,288,"$105,800 ",0
2000,Nick Price,T11,74,69,73,72,288,"$105,800 ",0
2000,Jim Furyk,T14,73,74,71,71,289,"$80,500 ",0
2000,John Huston,T14,77,69,72,71,289,"$80,500 ",0
2000,Dennis Paulson,T14,68,76,73,72,289,"$80,500 ",0
2000,Chris Perry,T14,73,75,72,69,289,"$80,500 ",0
2000,Jeff Sluman,18,73,69,77,71,290,"$69,000 ",0
2000,Glen Day,T19,79,67,74,71,291,"$53,820 ",0
2000,Bob Estes,T19,72,71,77,71,291,"$53,820 ",0
2000,Padraig Harrington,T19,76,69,75,71,291,"$53,820 ",0
2000,Colin Montgomerie,T19,76,69,77,69,291,"$53,820 ",0
2000,Steve Stricker,T19,70,73,75,73,291,"$53,820 ",0
2000,Jean Van de Velde,T19,76,70,75,70,291,"$53,820 ",0
2000,Steve Jones,T25,71,70,76,75,292,"$37,567 ",0
2000,Larry Mize,T25,78,67,73,74,292,"$37,567 ",0
2000,Craig Parry,T25,75,71,72,74,292,"$37,567 ",0
2000,Paul Azinger,T28,72,72,77,72,293,"$28,673 ",0
2000,Thomas Bjørn,T28,71,77,73,72,293,"$28,673 ",0
2000,Stewart Cink,T28,75,72,72,74,293,"$28,673 ",0
2000,Nick Faldo,T28,72,72,74,75,293,"$28,673 ",0
2000,Dudley Hart,T28,75,71,72,75,293,"$28,673 ",0
2000,Bernhard Langer,T28,71,71,75,76,293,"$28,673 ",0
2000,Justin Leonard,T28,72,71,77,73,293,"$28,673 ",0
2000,Masashi Jumbo Ozaki,T28,72,72,74,75,293,"$28,673 ",0
2000,Mike Weir,T28,75,70,70,78,293,"$28,673 ",0
2000,Notah Begay III,T37,74,74,73,73,294,"$21,620 ",0
2000,Fred Funk,T37,75,68,78,73,294,"$21,620 ",0
2000,Jay Haas,T37,75,71,75,73,294,"$21,620 ",0
2000,Mark Brooks,T40,72,76,73,74,295,"$17,480 ",0
2000,Darren Clarke,T40,72,71,78,74,295,"$17,480 ",0
2000,Sergio Garcia,T40,70,72,75,78,295,"$17,480 ",0
2000,Retief Goosen,T40,73,69,79,74,295,"$17,480 ",0
2000,Jesper Parnevik,T40,77,71,70,77,295,"$17,480 ",0
2000,Ian Woosnam,T40,74,70,76,75,295,"$17,480 ",0
2000,Scott Gump,T46,75,70,78,73,296,"$13,800 ",0
2000,Shigeki Maruyama,T46,76,71,74,75,296,"$13,800 ",0
2000,Brandt Jobe,48,73,74,76,74,297,"$12,604 ",0
2000,Miguel Angel Jiménez,T49,76,71,79,72,298,"$11,623 ",0
2000,Steve Pate,T49,78,69,77,74,298,"$11,623 ",0
2000,David Toms,T49,74,72,73,79,298,"$11,623 ",0
2000,Steve Elkington,T52,74,74,78,73,299,"$10,948 ",0
2000,Rocco Mediate,T52,71,74,75,79,299,"$10,948 ",0
2000,Jack Nicklaus,T54,74,70,81,78,303,"$10,672 ",0
2000,David Gossett,T54,75,71,79,78,303,,0
2000,Skip Kendall,56,76,72,77,83,308,"$10,580 ",0
2000,Tommy Aaron,57,72,74,86,81,313,"$10,488 ",0
2000,Aaron Baddeley,CUT,77,72,--,--,149,,0
2000,Danny Green,CUT,73,76,--,--,149,,0
2000,Scott Hoch,CUT,78,71,--,--,149,,0
2000,Jeff Maggert,CUT,77,72,--,--,149,,0
2000,José María Olazábal,CUT,72,77,--,--,149,,0
2000,Bob Tway,CUT,77,72,--,--,149,,0
2000,Duffy Waldorf,CUT,78,71,--,--,149,,0
2000,Stuart Appleby,CUT,73,77,--,--,150,,0
2000,Angel Cabrera,CUT,74,76,--,--,150,,0
2000,Brent Geiberger,CUT,76,74,--,--,150,,0
2000,Sungyoon Kim,CUT,75,75,--,--,150,,0
2000,Mark O'Meara,CUT,75,75,--,--,150,,0
2000,Corey Pavin,CUT,80,70,--,--,150,,0
2000,Gary Player,CUT,76,74,--,--,150,,0
2000,Craig Stadler,CUT,73,77,--,--,150,,0
2000,Gabriel Hjertstedt,CUT,78,73,--,--,151,,0
2000,Sandy Lyle,CUT,79,72,--,--,151,,0
2000,Tom Watson,CUT,75,76,--,--,151,,0
2000,Lee Janzen,CUT,76,76,--,--,152,,0
2000,Naomichi Ozaki,CUT,75,77,--,--,152,,0
2000,Lee Westwood,CUT,77,75,--,--,152,,0
2000,John Daly,CUT,80,73,--,--,153,,0
2000,Hunter Haas,CUT,80,73,--,--,153,,0
2000,Paul Lawrie,CUT,79,74,--,--,153,,0
2000,Charles Coody,CUT,81,74,--,--,155,,0
2000,Ben Crenshaw,CUT,79,76,--,--,155,,0
2000,Kirk Triplett,CUT,76,79,--,--,155,,0
2000,Ted Tryba,CUT,75,81,--,--,156,,0
2000,Fuzzy Zoeller,CUT,82,74,--,--,156,,0
2000,Brian Watts,CUT,78,79,--,--,157,,0
2000,Raymond Floyd,CUT,80,78,--,--,158,,0
2000,Tim Herron,CUT,84,74,--,--,158,,0
2000,Graeme Storm,CUT,83,76,--,--,159,,0
2000,Arnold Palmer,CUT,78,82,--,--,160,,0
2000,Seve Ballesteros,CUT,81,81,--,--,162,,0
2000,Gay Brewer,CUT,84,78,--,--,162,,0
2000,Billy Casper,W/D,84,--,--,--,84,,0
2000,Doug Ford,W/D,94,--,--,--,94,,0
1999,José María Olazábal,1,70,66,73,71,280,"$720,000 ",0
1999,Davis Love III,2,69,72,70,71,282,"$432,000 ",0
1999,Greg Norman,3,71,68,71,73,283,"$272,000 ",0
1999,Bob Estes,T4,71,72,69,72,284,"$176,000 ",0
1999,Steve Pate,T4,71,75,65,73,284,"$176,000 ",0
1999,David Duval,T6,71,74,70,70,285,"$125,200 ",0
1999,Carlos Franco,T6,72,72,68,73,285,"$125,200 ",0
1999,Phil Mickelson,T6,74,69,71,71,285,"$125,200 ",0
1999,Nick Price,T6,69,72,72,72,285,"$125,200 ",0
1999,Lee Westwood,T6,75,71,68,71,285,"$125,200 ",0
1999,Steve Elkington,T11,72,70,71,74,287,"$92,000 ",0
1999,Bernhard Langer,T11,76,66,72,73,287,"$92,000 ",0
1999,Colin Montgomerie,T11,70,72,71,74,287,"$92,000 ",0
1999,Jim Furyk,T14,72,73,70,73,288,"$70,000 ",0
1999,Lee Janzen,T14,70,69,73,76,288,"$70,000 ",0
1999,Brandt Jobe,T14,72,71,74,71,288,"$70,000 ",0
1999,Ian Woosnam,T14,71,74,71,72,288,"$70,000 ",0
1999,Brandel Chamblee,T18,69,73,75,72,289,"$52,160 ",0
1999,Bill Glasson,T18,72,70,73,74,289,"$52,160 ",0
1999,Justin Leonard,T18,70,72,73,74,289,"$52,160 ",0
1999,Scott McCarron,T18,69,68,76,76,289,"$52,160 ",0
1999,Tiger Woods,T18,72,72,70,75,289,"$52,160 ",0
1999,Larry Mize,23,76,70,72,72,290,"$41,600 ",0
1999,Brad Faxon,T24,74,73,68,76,291,"$35,200 ",0
1999,Per-Ulrik Johansson,T24,75,72,71,73,291,"$35,200 ",0
1999,Vijay Singh,T24,72,76,71,72,291,"$35,200 ",0
1999,Stewart Cink,T27,74,70,71,77,292,"$29,000 ",0
1999,Fred Couples,T27,74,71,76,71,292,"$29,000 ",0
1999,Ernie Els,T27,71,72,69,80,292,"$29,000 ",0
1999,Rocco Mediate,T27,73,74,69,76,292,"$29,000 ",0
1999,Tom Lehman,T31,73,72,73,75,293,"$23,720 ",0
1999,Shigeki Maruyama,T31,78,70,71,74,293,"$23,720 ",0
1999,Mark O'Meara,T31,70,76,69,78,293,"$23,720 ",0
1999,Jeff Sluman,T31,70,75,70,78,293,"$23,720 ",0
1999,Brian Watts,T31,73,73,70,77,293,"$23,720 ",0
1999,John Huston,T36,74,72,71,77,294,"$20,100 ",0
1999,Andrew Magee,T36,70,77,72,75,294,"$20,100 ",0
1999,Billy Andrade,T38,76,72,72,75,295,"$17,200 ",0
1999,Mark Brooks,T38,76,72,75,72,295,"$17,200 ",0
1999,Raymond Floyd,T38,74,73,72,76,295,"$17,200 ",0
1999,Craig Stadler,T38,72,76,70,77,295,"$17,200 ",0
1999,Steve Stricker,T38,75,72,69,79,295,"$17,200 ",0
1999,Sergio Garcia,T38,72,75,75,73,295,,0
1999,Jay Haas,T44,74,69,79,75,297,"$14,000 ",0
1999,Tim Herron,T44,75,69,74,79,297,"$14,000 ",0
1999,Scott Hoch,T44,75,73,70,79,297,"$14,000 ",0
1999,Tom McKnight,T44,73,74,73,77,297,,0
1999,Sandy Lyle,T48,71,77,70,80,298,"$12,000 ",0
1999,Craig Parry,T48,75,73,73,77,298,"$12,000 ",0
1999,Chris Perry,T50,73,72,74,80,299,"$10,960 ",0
1999,Matt Kuchar,T50,77,71,73,78,299,,0
1999,Olin Browne,T52,74,74,72,80,300,"$9,980 ",0
1999,John Daly,T52,72,76,71,81,300,"$9,980 ",0
1999,Payne Stewart,T52,73,75,77,75,300,"$9,980 ",0
1999,Bob Tway,T52,75,73,78,74,300,"$9,980 ",0
1999,Trevor Immelman,56,72,76,78,79,305,,0
1999,Thomas Bjørn,CUT,76,73,--,--,149,,0
1999,Fred Funk,CUT,76,73,--,--,149,,0
1999,Miguel Angel Jiménez,CUT,72,77,--,--,149,,0
1999,Frank Lickliter II,CUT,72,77,--,--,149,,0
1999,Fuzzy Zoeller,CUT,72,77,--,--,149,,0
1999,Stuart Appleby,CUT,73,77,--,--,150,,0
1999,John Cook,CUT,76,74,--,--,150,,0
1999,J.P. Hayes,CUT,76,74,--,--,150,,0
1999,Masashi Jumbo Ozaki,CUT,71,79,--,--,150,,0
1999,Charles Coody,CUT,77,74,--,--,151,,0
1999,Jesper Parnevik,CUT,74,77,--,--,151,,0
1999,Patrik Sjöland,CUT,76,75,--,--,151,,0
1999,Tom Watson,CUT,74,77,--,--,151,,0
1999,Willie Wood,CUT,79,72,--,--,151,,0
1999,Paul Azinger,CUT,74,78,--,--,152,,0
1999,Mark Calcavecchia,CUT,75,77,--,--,152,,0
1999,Gabriel Hjertstedt,CUT,74,78,--,--,152,,0
1999,Hank Kuehne,CUT,74,78,--,--,152,,0
1999,Loren Roberts,CUT,76,76,--,--,152,,0
1999,Darren Clarke,CUT,75,78,--,--,153,,0
1999,Ben Crenshaw,CUT,74,79,--,--,153,,0
1999,Nick Faldo,CUT,80,73,--,--,153,,0
1999,Billy Mayfair,CUT,78,75,--,--,153,,0
1999,Corey Pavin,CUT,75,78,--,--,153,,0
1999,Jeff Maggert,CUT,78,76,--,--,154,,0
1999,David Toms,CUT,78,76,--,--,154,,0
1999,Scott Verplank,CUT,78,76,--,--,154,,0
1999,Glen Day,CUT,78,77,--,--,155,,0
1999,Trevor Dodds,CUT,78,77,--,--,155,,0
1999,Hal Sutton,CUT,79,76,--,--,155,,0
1999,Seve Ballesteros,CUT,78,78,--,--,156,,0
1999,Steve Jones,CUT,77,79,--,--,156,,0
1999,Gary Player,CUT,79,79,--,--,158,,0
1999,Tommy Aaron,CUT,77,82,--,--,159,,0
1999,Arnold Palmer,CUT,83,78,--,--,161,,0
1999,Spider Miller,CUT,81,81,--,--,162,,0
1999,Joe Durant,CUT,87,79,--,--,166,,0
1999,Gay Brewer,W/D,80,--,--,--,80,,0
1999,Billy Casper,W/D,86,--,--,--,86,,0
1999,Doug Ford,W/D,88,--,--,--,88,,0
1998,Mark O'Meara,1,74,70,68,67,279,"$576,000 ",0
1998,Fred Couples,T2,69,70,71,70,280,"$281,600 ",0
1998,David Duval,T2,71,68,74,67,280,"$281,600 ",0
1998,Jim Furyk,4,76,70,67,68,281,"$153,600 ",0
1998,Paul Azinger,5,71,72,69,70,282,"$128,000 ",0
1998,Jack Nicklaus,T6,73,72,70,68,283,"$111,200 ",0
1998,David Toms,T6,75,72,72,64,283,"$111,200 ",0
1998,Darren Clarke,T8,76,73,67,69,285,"$89,600 ",0
1998,Justin Leonard,T8,74,73,69,69,285,"$89,600 ",0
1998,Colin Montgomerie,T8,71,75,69,70,285,"$89,600 ",0
1998,Tiger Woods,T8,71,72,72,70,285,"$89,600 ",0
1998,Jay Haas,T12,72,71,71,72,286,"$64,800 ",0
1998,Per-Ulrik Johansson,T12,74,75,67,70,286,"$64,800 ",0
1998,Phil Mickelson,T12,74,69,69,74,286,"$64,800 ",0
1998,José María Olazábal,T12,70,73,71,72,286,"$64,800 ",0
1998,Mark Calcavecchia,T16,74,74,69,70,287,"$48,000 ",0
1998,Ernie Els,T16,75,70,70,72,287,"$48,000 ",0
1998,Scott Hoch,T16,70,71,73,73,287,"$48,000 ",0
1998,Scott McCarron,T16,73,71,72,71,287,"$48,000 ",0
1998,Ian Woosnam,T16,74,71,72,70,287,"$48,000 ",0
1998,Willie Wood,T21,74,74,70,70,288,"$38,400 ",0
1998,Matt Kuchar,T21,72,76,68,72,288,,0
1998,Stewart Cink,T23,74,76,69,70,289,"$33,280 ",0
1998,John Huston,T23,77,71,70,71,289,"$33,280 ",0
1998,Jeff Maggert,T23,72,73,72,72,289,"$33,280 ",0
1998,Brad Faxon,T26,73,74,71,72,290,"$26,133 ",0
1998,David Frost,T26,72,73,74,71,290,"$26,133 ",0
1998,Steve Jones,T26,75,70,75,70,290,"$26,133 ",0
1998,Michael Bradley,29,73,74,72,72,291,"$23,680 ",0
1998,Steve Elkington,30,75,75,71,71,292,"$22,720 ",0
1998,Andrew Magee,T31,74,72,74,73,293,"$21,280 ",0
1998,Jesper Parnevik,T31,75,73,73,72,293,"$21,280 ",0
1998,Phil Blackmar,T33,71,78,75,70,294,"$18,112 ",0
1998,John Daly,T33,77,71,71,75,294,"$18,112 ",0
1998,Lee Janzen,T33,76,74,72,72,294,"$18,112 ",0
1998,Davis Love III,T33,74,75,67,78,294,"$18,112 ",0
1998,Fuzzy Zoeller,T33,71,74,75,74,294,"$18,112 ",0
1998,Tom Kite,38,73,74,74,74,295,"$15,680 ",0
1998,Bernhard Langer,T39,75,73,74,74,296,"$14,720 ",0
1998,Paul Stankowski,T39,70,80,72,74,296,"$14,720 ",0
1998,Corey Pavin,T41,73,77,72,75,297,"$13,440 ",0
1998,Craig Stadler,T41,79,68,73,77,297,"$13,440 ",0
1998,John Cook,43,75,73,74,76,298,"$12,480 ",0
1998,Lee Westwood,44,74,76,72,78,300,"$11,840 ",0
1998,Joel Kribel,45,74,76,76,75,301,,0
1998,Gary Player,46,77,72,78,75,302,"$11,200 ",0
1998,Billy Ray Brown,CUT,76,75,--,--,151,,0
1998,Nick Faldo,CUT,72,79,--,--,151,,0
1998,Raymond Floyd,CUT,74,77,--,--,151,,0
1998,Retief Goosen,CUT,74,77,--,--,151,,0
1998,Tim Herron,CUT,76,75,--,--,151,,0
1998,Sandy Lyle,CUT,74,77,--,--,151,,0
1998,Billy Mayfair,CUT,76,75,--,--,151,,0
1998,Nick Price,CUT,75,76,--,--,151,,0
1998,Tommy Tolles,CUT,75,76,--,--,151,,0
1998,Tom Watson,CUT,78,73,--,--,151,,0
1998,Olin Browne,CUT,72,80,--,--,152,,0
1998,Larry Mize,CUT,73,79,--,--,152,,0
1998,Masashi Jumbo Ozaki,CUT,75,77,--,--,152,,0
1998,Bob Tway,CUT,74,78,--,--,152,,0
1998,Billy Andrade,CUT,75,78,--,--,153,,0
1998,Bradley Hughes,CUT,75,78,--,--,153,,0
1998,Frank Nobilo,CUT,77,76,--,--,153,,0
1998,Costantino Rocca,CUT,81,72,--,--,153,,0
1998,Stuart Appleby,CUT,77,77,--,--,154,,0
1998,Shigeki Maruyama,CUT,74,80,--,--,154,,0
1998,Greg Norman,CUT,76,78,--,--,154,,0
1998,Jeff Sluman,CUT,78,76,--,--,154,,0
1998,Ben Crenshaw,CUT,83,72,--,--,155,,0
1998,David Ogrin,CUT,77,78,--,--,155,,0
1998,Mark Brooks,CUT,80,76,--,--,156,,0
1998,Tom Lehman,CUT,80,76,--,--,156,,0
1998,Vijay Singh,CUT,76,80,--,--,156,,0
1998,Seve Ballesteros,CUT,78,79,--,--,157,,0
1998,Fred Funk,CUT,79,78,--,--,157,,0
1998,Ignacio Garrido,CUT,85,72,--,--,157,,0
1998,Gabriel Hjertstedt,CUT,79,78,--,--,157,,0
1998,Scott Simpson,CUT,79,78,--,--,157,,0
1998,Craig Watson,CUT,79,78,--,--,157,,0
1998,Gay Brewer,CUT,72,86,--,--,158,,0
1998,Tim Clark,CUT,80,78,--,--,158,,0
1998,Tommy Aaron,CUT,81,79,--,--,160,,0
1998,Ken Bakst,CUT,82,78,--,--,160,,0
1998,Bill Glasson,CUT,82,79,--,--,161,,0
1998,Charles Coody,CUT,79,85,--,--,164,,0
1998,Arnold Palmer,CUT,79,87,--,--,166,,0
1998,Billy Casper,CUT,81,86,--,--,167,,0
1998,Doug Ford,W/D,86,--,--,--,86,,0
1997,Tiger Woods,1,70,66,65,69,270,"$486,000 ",0
1997,Tom Kite,2,77,69,66,70,282,"$291,600 ",0
1997,Tommy Tolles,3,72,72,72,67,283,"$183,600 ",0
1997,Tom Watson,4,75,68,69,72,284,"$129,600 ",0
1997,Costantino Rocca,T5,71,69,70,75,285,"$102,600 ",0
1997,Paul Stankowski,T5,68,74,69,74,285,"$102,600 ",0
1997,Fred Couples,T7,72,69,73,72,286,"$78,570 ",0
1997,Bernhard Langer,T7,72,72,74,68,286,"$78,570 ",0
1997,Justin Leonard,T7,76,69,71,70,286,"$78,570 ",0
1997,Davis Love III,T7,72,71,72,71,286,"$78,570 ",0
1997,Jeff Sluman,T7,74,67,72,73,286,"$78,570 ",0
1997,Steve Elkington,T12,76,72,72,67,287,"$52,920 ",0
1997,Per-Ulrik Johansson,T12,72,73,73,69,287,"$52,920 ",0
1997,Tom Lehman,T12,73,76,69,69,287,"$52,920 ",0
1997,José María Olazábal,T12,71,70,74,72,287,"$52,920 ",0
1997,Willie Wood,T12,72,76,71,68,287,"$52,920 ",0
1997,Mark Calcavecchia,T17,74,73,72,69,288,"$39,150 ",0
1997,Ernie Els,T17,73,70,71,74,288,"$39,150 ",0
1997,Fred Funk,T17,73,74,69,72,288,"$39,150 ",0
1997,Vijay Singh,T17,75,74,69,70,288,"$39,150 ",0
1997,Stuart Appleby,T21,72,76,70,71,289,"$30,240 ",0
1997,John Huston,T21,67,77,75,70,289,"$30,240 ",0
1997,Jesper Parnevik,T21,73,72,71,73,289,"$30,240 ",0
1997,Nick Price,T24,71,71,75,74,291,"$24,840 ",0
1997,Lee Westwood,T24,77,71,73,70,291,"$24,840 ",0
1997,Lee Janzen,T26,72,73,74,73,292,"$21,195 ",0
1997,Craig Stadler,T26,77,72,71,72,292,"$21,195 ",0
1997,Paul Azinger,T28,69,73,77,74,293,"$19,575 ",0
1997,Jim Furyk,T28,74,75,72,72,293,"$19,575 ",0
1997,Scott McCarron,T30,77,71,72,74,294,"$17,145 ",0
1997,Larry Mize,T30,79,69,74,72,294,"$17,145 ",0
1997,Colin Montgomerie,T30,72,67,74,81,294,"$17,145 ",0
